-2.341853310737228,4.872074912048951,28.79926551850822,-2.3299923019615987,4.719940097324115,28.780041311351873
-2.341853310737228,4.872074912048951,28.79926551850822,-2.361706064715261,4.7062680647230355,28.735911104909267
-2.3549924834954923,4.899410114329603,28.764214222792553,-2.3974890079895923,4.690777125033416,28.68614454290256
-2.3601484778482824,4.846057766066757,28.756963279502394,-2.437213454987942,4.673531904837244,28.630898704999517
-2.3733490387289113,4.873162281385357,28.721756250124393,-2.480897238936251,4.6546374367263805,28.570192895005633
-2.391434264317765,4.84672676607533,28.678907797506966,-2.5283221886812264,4.6340782981391895,28.50416889382261
-2.417710775180391,4.89998144692406,28.60772349542706,-2.5795662775366477,4.6119343631223675,28.432936882256573
-2.448701689729028,4.899043699690472,28.528209197223752,-2.6344107883811123,4.588170999032118,28.35664910842817
-2.5046185307787163,4.884455580127231,28.447859347942458,-2.692800097104713,4.562821349762837,28.27541218209692
-2.521929682510127,4.856449742236833,28.403247961612507,-2.754726264423708,4.53598323438734,28.18936023414409
-2.577082319082975,4.840103171790234,28.321542207393655,-2.8200324166299575,4.507694239195574,28.098527507075953
-2.6451048446725647,4.846844991023006,28.20187575397148,-2.888672770867421,4.477958546046846,28.003047887141246
-2.6639450388448482,4.7640074895706634,28.146561549159117,-2.960564529945435,4.446903973839261,27.903087273315393
-2.717393286364835,4.744206618224338,28.062199401741918,-3.035574785021425,4.414376025099036,27.798762879660245
-2.832525698923889,4.717171081195108,27.93906233784586,-3.113659547021555,4.3805363595785405,27.690189860776776
-2.8850029336562946,4.640572360099177,27.84279036501809,-3.1947552216925716,4.345404690312978,27.577376032400785
-2.9361677402970034,4.616143372245818,27.755579863773956,-3.278694990010827,4.308942943712225,27.46066344038231
-2.9855514106888363,4.537424982905342,27.65684533241895,-3.3654920672651665,4.271344112114037,27.33994951561285
-3.0953325333094024,4.499598511380407,27.528714102727417,-3.455068635044836,4.232575640746728,27.215344077168133
-3.1407599796132044,4.417872239474008,27.42730184421102,-3.547263993907392,4.192673898710129,27.087145650668873
-3.2105808723585656,4.371462622789427,27.336384736710357,-3.6421087850710445,4.151644062976016,26.95532678764483
-3.2522272525856972,4.287707298663303,27.23259497642131,-3.739325925475142,4.109470491327846,26.820077201908965
