0.004181385040283203,219.8360655737705,-140.16393442622953,-1087.92
0.015522241592407227,219.8360655737705,-140.44692268568164,-1096.6951905200644
0.026891708374023438,218.65573770491804,-140.72434974420952,-1101.8928500129716
0.03817176818847656,217.18032786885246,-140.99654057406346,-1106.1630841000806
0.0494534969329834,215.11475409836066,-141.26380531934942,-1108.6084853316527
0.06077718734741211,213.04918032786884,-141.52644052632778,-1111.0003332999047
0.07221746444702148,210.39344262295083,-141.7847302956848,-1111.5559092974318
0.08350038528442383,207.7377049180328,-142.0389473656999,-1112.0464337429648
0.09477949142456055,204.78688524590163,-142.28935413462946,-1111.5808722997317
0.10654616355895996,202.13114754098362,-142.5362036301268,-1111.9368893972344
0.11801505088806152,199.18032786885246,-142.77974043311218,-1111.33816229244
0.12932562828063965,196.2295081967213,-143.02020156319693,-1110.6705802810193
0.14063024520874023,193.27868852459017,-143.25781733254814,-1109.9347717015364
0.15192866325378418,190.91803278688525,-143.49281217495624,-1110.9148276048065
0.16321372985839844,187.672131147541,-143.7254054568431,-1109.1656483377308
0.1745297908782959,184.72131147540983,-143.95581227702363,-1108.2353065044324
0.18583941459655762,181.7704918032787,-144.18424426222154,-1107.2391476370738
0.1972057819366455,178.81967213114754,-144.4109103656503,-1106.1777597458963
0.20873188972473145,175.5737704918033,-144.63601767641526,-1104.1599920998592
0.2200162410736084,172.62295081967213,-144.85977224809784,-1102.9634167060042
0.23144149780273438,169.672131147541,-145.08237995566637,-1101.703380056587
0.24279093742370605,166.72131147540983,-145.30404739085884,-1100.3804812408289
0.2541816234588623,163.7704918032787,-145.52498280743444,-1098.9953289155978
0.26547884941101074,160.81967213114754,-145.7453971292516,-1097.5485443883847
0.27681565284729004,157.86885245901638,-145.96550503606045,-1096.0407649573094
0.2881598472595215,154.62295081967213,-146.18552614428208,-1093.5809098571485
0.2994997501373291,151.672131147541,-146.40568630299032,-1091.9466433007917
0.3108081817626953,148.72131147540983,-146.62621902895003,-1090.253428133373
0.32210779190063477,145.47540983606558,-146.84736710906927,-1087.6102685484911
0.3334517478942871,142.52459016393442,-147.0693844042152,-1085.7949288580348
0.3447403907775879,139.5737704918033,-147.29253789531646,-1083.9229890994616
0.3560445308685303,136.62295081967213,-147.5171100213965,-1081.9953277998118
0.3673388957977295,133.672131147541,-147.74340137015935,-1080.0128845450965
0.3786313533782959,131.01639344262296,-147.97173379562,-1078.8684075059657
0.3899853229522705,128.0655737704918,-148.20245405491667,-1076.7860058796211
0.40131163597106934,125.40983606557377,-148.4359380790181,-1075.5438518683525
0.4126248359680176,123.04918032786885,-148.67259602111895,-1075.149737561218
0.4239225387573242,120.39344262295081,-148.91287826425008,-1073.8281102353758
0.4352097511291504,117.44262295081967,-149.1572826189537,-1071.574062205628
0.4465506076812744,114.78688524590164,-149.40636300688945,-1070.1663417162426
0.4579031467437744,111.8360655737705,-149.66074001267367,-1067.8299434401035
0.46919822692871094,108.88524590163935,-149.92111380224557,-1065.4523457059113
0.4804878234863281,106.22950819672131,-150.1882800632619,-1063.927822715926
0.49181389808654785,103.27868852459017,-150.46314983836683,-1061.4822934688323
0.5031051635742188,100.32786885245902,-150.74677442055892,-1059.0043503510215
0.5144405364990234,97.37704918032787,-151.04037689841698,-1056.4978821419345
0.5257339477539062,94.72131147540983,-151.34539253388118,-1054.8591834217775
0.5370256900787354,91.77049180327869,-151.66352101320604,-1052.3166581253213
0.5483112335205078,89.11475409836065,-151.99679486829714,-1050.653720653107
0.5596368312835693,86.1639344262295,-152.34767023773557,-1048.101143047636
0.5709576606750488,83.50819672131148,-152.7191489781876,-1046.445367759627
0.5822703838348389,80.55737704918033,-153.11494553843383,-1043.9210895208996
0.593562126159668,77.60655737704919,-153.53971898196272,-1041.4281689149911
0.6049168109893799,74.65573770491804,-153.99940187277446,-1038.9851716417422
0.6162245273590088,71.70491803278688,-154.5016766628884,-1036.6160820789955
0.6275057792663574,68.75409836065573,-155.05668283679697,-1034.3524787706715
0.638784646987915,65.80327868852459,-155.67809631288182,-1032.2368504325636
0.6500601768493652,62.85245901639344,-156.3848308991057,-1030.327815552983
